时间,键鼠动作,键鼠持续时间,键鼠坐标,眼动动作,眼动持续时间,眼动坐标,状态,时间差,index
1728464981,Hover,"['1728464979.6', '1728464981.22', '1.6200001239776611']",,Slow_saccade,"['1728464980.48', '1728464980.82', '0.3399999141693115']","['1.5399999618530273', '302.81396484375', '0.5199999809265137', '282.395263671875']",,0:00:11,1
1728464981,Hover,"['1728464979.6', '1728464981.22', '1.6200001239776611']",,Fast_saccade,"['1728464980.83', '1728464981.35', '0.5199999809265137']","['282.395263671875', '3459.86865234375', '1671.4869384765625', '352.1854248046875']",查找,0:00:11,1
1728464981,Hover,"['1728464979.6', '1728464981.22', '1.6200001239776611']",,Fast_saccade,"['1728464980.83', '1728464981.35', '0.5199999809265137']","['282.395263671875', '3459.86865234375', '1671.4869384765625', '352.1854248046875']",查找,0:00:11,1
1728464981,Hover,"['1728464979.6', '1728464981.22', '1.6200001239776611']",,Fast_saccade,"['1728464980.83', '1728464981.35', '0.5199999809265137']","['282.395263671875', '3459.86865234375', '1671.4869384765625', '352.1854248046875']",查找,0:00:11,1
1728464981,Hover,"['1728464979.6', '1728464981.22', '1.6200001239776611']",,Fast_saccade,"['1728464980.83', '1728464981.35', '0.5199999809265137']","['282.395263671875', '3459.86865234375', '1671.4869384765625', '352.1854248046875']",查找,0:00:11,1
1728464981,Slow_move,"['1728464981.23', '1728464981.59', '0.3599998950958252']","['-1152', '154', '-1068', '145']",Fast_saccade,"['1728464980.83', '1728464981.35', '0.5199999809265137']","['282.395263671875', '3459.86865234375', '1671.4869384765625', '352.1854248046875']",查找,0:00:11,1
1728464981,Slow_move,"['1728464981.23', '1728464981.59', '0.3599998950958252']","['-1152', '154', '-1068', '145']",Fast_saccade,"['1728464981.41', '1728464981.95', '0.5399999618530273']","['1664.841552734375', '340.45806884765625', '90.16285705566406', '88.3355941772461']",查找,0:00:11,1
1728464982,Slow_move,"['1728464981.23', '1728464981.59', '0.3599998950958252']","['-1152', '154', '-1068', '145']",Fast_saccade,"['1728464981.41', '1728464981.95', '0.5399999618530273']","['1664.841552734375', '340.45806884765625', '90.16285705566406', '88.3355941772461']",查找,0:00:11,1
1728464982,Slow_move,"['1728464981.23', '1728464981.59', '0.3599998950958252']","['-1152', '154', '-1068', '145']",Fast_saccade,"['1728464981.41', '1728464981.95', '0.5399999618530273']","['1664.841552734375', '340.45806884765625', '90.16285705566406', '88.3355941772461']",查找,0:00:12,1
1728464982,Hover,"['1728464981.6', '1728464981.72', '0.12000012397766113']",,Fast_saccade,"['1728464981.41', '1728464981.95', '0.5399999618530273']","['1664.841552734375', '340.45806884765625', '90.16285705566406', '88.3355941772461']",查找,0:00:12,1
1728464982,Slow_move,"['1728464981.73', '1728464982.41', '0.6800000667572021']","['-1068', '146', '-1113', '142']",Fast_saccade,"['1728464981.41', '1728464981.95', '0.5399999618530273']","['1664.841552734375', '340.45806884765625', '90.16285705566406', '88.3355941772461']",查找,0:00:12,1
1728464982,Slow_move,"['1728464981.73', '1728464982.41', '0.6800000667572021']","['-1068', '146', '-1113', '142']",Fast_saccade,"['1728464981.41', '1728464981.95', '0.5399999618530273']","['1664.841552734375', '340.45806884765625', '90.16285705566406', '88.3355941772461']",查找,0:00:12,1
1728464982,Slow_move,"['1728464981.73', '1728464982.41', '0.6800000667572021']","['-1068', '146', '-1113', '142']",Fast_saccade,"['1728464981.41', '1728464981.95', '0.5399999618530273']","['1664.841552734375', '340.45806884765625', '90.16285705566406', '88.3355941772461']",查找,0:00:12,1
1728464982,Slow_move,"['1728464981.73', '1728464982.41', '0.6800000667572021']","['-1068', '146', '-1113', '142']",Slow_saccade,"['1728464981.96', '1728464982.39', '0.43000006675720215']","['0.5399999618530273', '1664.841552734375', '0.5499999523162842', '981.71142578125']",,0:00:12,1
1728464982,Slow_move,"['1728464981.73', '1728464982.41', '0.6800000667572021']","['-1068', '146', '-1113', '142']",Slow_saccade,"['1728464981.96', '1728464982.39', '0.43000006675720215']","['0.5399999618530273', '1664.841552734375', '0.5499999523162842', '981.71142578125']",,0:00:12,1
1728464982,Slow_move,"['1728464981.73', '1728464982.41', '0.6800000667572021']","['-1068', '146', '-1113', '142']",Slow_saccade,"['1728464981.96', '1728464982.39', '0.43000006675720215']","['0.5399999618530273', '1664.841552734375', '0.5499999523162842', '981.71142578125']",,0:00:12,1
1728464982,Slow_move,"['1728464981.73', '1728464982.41', '0.6800000667572021']","['-1068', '146', '-1113', '142']",Slow_saccade,"['1728464981.96', '1728464982.39', '0.43000006675720215']","['0.5399999618530273', '1664.841552734375', '0.5499999523162842', '981.71142578125']",,0:00:12,1
1728464983,Click,1728464983,"['-1113', '142', '']",Fixation,"['1728464982.4', '1728464982.95', '0.5499999523162842']","['981.71142578125', '108.19287109375']",,0:00:12,1
1728464983,Hover,"['1728464982.52', '1728464982.81', '0.28999996185302734']",,Fixation,"['1728464982.4', '1728464982.95', '0.5499999523162842']","['981.71142578125', '108.19287109375']",,0:00:13,1
1728464983,Hover,"['1728464982.52', '1728464982.81', '0.28999996185302734']",,Fixation,"['1728464982.4', '1728464982.95', '0.5499999523162842']","['981.71142578125', '108.19287109375']",,0:00:13,1
1728464983,Hover,"['1728464982.52', '1728464982.81', '0.28999996185302734']",,Fixation,"['1728464982.4', '1728464982.95', '0.5499999523162842']","['981.71142578125', '108.19287109375']",,0:00:13,1
1728464983,Slow_move,"['1728464982.82', '1728464983.52', '0.7000000476837158']","['-1113', '142', '-1064', '215']",Fixation,"['1728464982.4', '1728464982.95', '0.5499999523162842']","['981.71142578125', '108.19287109375']",,0:00:13,1
1728464983,Slow_move,"['1728464982.82', '1728464983.52', '0.7000000476837158']","['-1113', '142', '-1064', '215']",Fixation,"['1728464982.4', '1728464982.95', '0.5499999523162842']","['981.71142578125', '108.19287109375']",,0:00:13,1
1728464983,Slow_move,"['1728464982.82', '1728464983.52', '0.7000000476837158']","['-1113', '142', '-1064', '215']",Slow_saccade,"['1728464982.96', '1728464983.15', '0.19000005722045898']","['0.5499999523162842', '981.71142578125', '0.5099999904632568', '1308.7451171875']",,0:00:13,1
1728464983,Slow_move,"['1728464982.82', '1728464983.52', '0.7000000476837158']","['-1113', '142', '-1064', '215']",Slow_saccade,"['1728464982.96', '1728464983.15', '0.19000005722045898']","['0.5499999523162842', '981.71142578125', '0.5099999904632568', '1308.7451171875']",,0:00:13,1
1728464983,Slow_move,"['1728464982.82', '1728464983.52', '0.7000000476837158']","['-1113', '142', '-1064', '215']",Fast_saccade,"['1728464983.16', '1728464983.67', '0.5099999904632568']","['1308.7451171875', '569.6043701171875', '83.3795166015625', '10.838663101196287']",,0:00:13,1
1728464983,Slow_move,"['1728464982.82', '1728464983.52', '0.7000000476837158']","['-1113', '142', '-1064', '215']",Fast_saccade,"['1728464983.16', '1728464983.67', '0.5099999904632568']","['1308.7451171875', '569.6043701171875', '83.3795166015625', '10.838663101196287']",,0:00:13,1
1728464984,Slow_move,"['1728464982.82', '1728464983.52', '0.7000000476837158']","['-1113', '142', '-1064', '215']",Fast_saccade,"['1728464983.16', '1728464983.67', '0.5099999904632568']","['1308.7451171875', '569.6043701171875', '83.3795166015625', '10.838663101196287']",,0:00:13,1
1728464984,Hover,"['1728464983.53', '1728464984.45', '0.9200000762939453']",,Fast_saccade,"['1728464983.16', '1728464983.67', '0.5099999904632568']","['1308.7451171875', '569.6043701171875', '83.3795166015625', '10.838663101196287']",,0:00:14,1
1728464984,Hover,"['1728464983.53', '1728464984.45', '0.9200000762939453']",,Fast_saccade,"['1728464983.16', '1728464983.67', '0.5099999904632568']","['1308.7451171875', '569.6043701171875', '83.3795166015625', '10.838663101196287']",,0:00:14,1
1728464984,Hover,"['1728464983.53', '1728464984.45', '0.9200000762939453']",,Slow_saccade,"['1728464983.68', '1728464985.23', '1.5499999523162842']","['0.5099999904632568', '1308.7451171875', '0.4200000762939453', '1211.019775390625']",,0:00:14,1
1728464984,Hover,"['1728464983.53', '1728464984.45', '0.9200000762939453']",,Slow_saccade,"['1728464983.68', '1728464985.23', '1.5499999523162842']","['0.5099999904632568', '1308.7451171875', '0.4200000762939453', '1211.019775390625']",,0:00:14,1
1728464984,Hover,"['1728464983.53', '1728464984.45', '0.9200000762939453']",,Slow_saccade,"['1728464983.68', '1728464985.23', '1.5499999523162842']","['0.5099999904632568', '1308.7451171875', '0.4200000762939453', '1211.019775390625']",,0:00:14,1
1728464984,Hover,"['1728464983.53', '1728464984.45', '0.9200000762939453']",,Slow_saccade,"['1728464983.68', '1728464985.23', '1.5499999523162842']","['0.5099999904632568', '1308.7451171875', '0.4200000762939453', '1211.019775390625']",,0:00:14,1
1728464984,Hover,"['1728464983.53', '1728464984.45', '0.9200000762939453']",,Slow_saccade,"['1728464983.68', '1728464985.23', '1.5499999523162842']","['0.5099999904632568', '1308.7451171875', '0.4200000762939453', '1211.019775390625']",,0:00:14,1
1728464984,Hover,"['1728464983.53', '1728464984.45', '0.9200000762939453']",,Slow_saccade,"['1728464983.68', '1728464985.23', '1.5499999523162842']","['0.5099999904632568', '1308.7451171875', '0.4200000762939453', '1211.019775390625']",,0:00:14,1
1728464984,Hover,"['1728464983.53', '1728464984.45', '0.9200000762939453']",,Slow_saccade,"['1728464983.68', '1728464985.23', '1.5499999523162842']","['0.5099999904632568', '1308.7451171875', '0.4200000762939453', '1211.019775390625']",,0:00:14,1
1728464985,Hover,"['1728464983.53', '1728464984.45', '0.9200000762939453']",,Slow_saccade,"['1728464983.68', '1728464985.23', '1.5499999523162842']","['0.5099999904632568', '1308.7451171875', '0.4200000762939453', '1211.019775390625']",,0:00:14,1
1728464985,Hover,"['1728464984.5', '1728464984.8', '0.2999999523162842']",,Slow_saccade,"['1728464983.68', '1728464985.23', '1.5499999523162842']","['0.5099999904632568', '1308.7451171875', '0.4200000762939453', '1211.019775390625']",,0:00:15,1
1728464985,Hover,"['1728464984.5', '1728464984.8', '0.2999999523162842']",,Slow_saccade,"['1728464983.68', '1728464985.23', '1.5499999523162842']","['0.5099999904632568', '1308.7451171875', '0.4200000762939453', '1211.019775390625']",,0:00:15,1
1728464985,Hover,"['1728464984.5', '1728464984.8', '0.2999999523162842']",,Slow_saccade,"['1728464983.68', '1728464985.23', '1.5499999523162842']","['0.5099999904632568', '1308.7451171875', '0.4200000762939453', '1211.019775390625']",,0:00:15,1
1728464985,Slow_move,"['1728464984.81', '1728464985.29', '0.48000001907348633']","['-1065', '212', '-997', '402']",Slow_saccade,"['1728464983.68', '1728464985.23', '1.5499999523162842']","['0.5099999904632568', '1308.7451171875', '0.4200000762939453', '1211.019775390625']",,0:00:15,1
1728464985,Slow_move,"['1728464984.81', '1728464985.29', '0.48000001907348633']","['-1065', '212', '-997', '402']",Slow_saccade,"['1728464983.68', '1728464985.23', '1.5499999523162842']","['0.5099999904632568', '1308.7451171875', '0.4200000762939453', '1211.019775390625']",,0:00:15,1
1728464985,Slow_move,"['1728464984.81', '1728464985.29', '0.48000001907348633']","['-1065', '212', '-997', '402']",Slow_saccade,"['1728464983.68', '1728464985.23', '1.5499999523162842']","['0.5099999904632568', '1308.7451171875', '0.4200000762939453', '1211.019775390625']",,0:00:15,1
1728464985,Slow_move,"['1728464984.81', '1728464985.29', '0.48000001907348633']","['-1065', '212', '-997', '402']",Slow_saccade,"['1728464983.68', '1728464985.23', '1.5499999523162842']","['0.5099999904632568', '1308.7451171875', '0.4200000762939453', '1211.019775390625']",,0:00:15,1
1728464985,Slow_move,"['1728464984.81', '1728464985.29', '0.48000001907348633']","['-1065', '212', '-997', '402']",Fixation,"['1728464985.24', '1728464985.66', '0.4200000762939453']","['1211.019775390625', '546.2958374023438']",,0:00:15,1
1728464985,Click,1728464985,"['-997', '402', '']",Fixation,"['1728464985.24', '1728464985.66', '0.4200000762939453']","['1211.019775390625', '546.2958374023438']",,0:00:15,1
1728464986,Hover,"['1728464985.44', '1728464985.75', '0.309999942779541']",,Fixation,"['1728464985.24', '1728464985.66', '0.4200000762939453']","['1211.019775390625', '546.2958374023438']",,0:00:15,1
1728464986,Hover,"['1728464985.44', '1728464985.75', '0.309999942779541']",,Fixation,"['1728464985.24', '1728464985.66', '0.4200000762939453']","['1211.019775390625', '546.2958374023438']",,0:00:16,1
1728464986,Hover,"['1728464985.44', '1728464985.75', '0.309999942779541']",,Fixation,"['1728464985.24', '1728464985.66', '0.4200000762939453']","['1211.019775390625', '546.2958374023438']",,0:00:16,1
1728464986,Hover,"['1728464985.44', '1728464985.75', '0.309999942779541']",,Slow_saccade,"['1728464985.67', '1728464989.79', '4.119999885559082']","['0.4200000762939453', '1211.019775390625', '0.6700000762939453', '1218.755859375']",,0:00:16,1
1728464986,Hover,"['1728464985.79', '1728464989.1200001', '3.330000162124634']",,Slow_saccade,"['1728464985.67', '1728464989.79', '4.119999885559082']","['0.4200000762939453', '1211.019775390625', '0.6700000762939453', '1218.755859375']",,0:00:16,1
1728464986,Hover,"['1728464985.79', '1728464989.1200001', '3.330000162124634']",,Slow_saccade,"['1728464985.67', '1728464989.79', '4.119999885559082']","['0.4200000762939453', '1211.019775390625', '0.6700000762939453', '1218.755859375']",,0:00:16,1
1728464986,Hover,"['1728464985.79', '1728464989.1200001', '3.330000162124634']",,Slow_saccade,"['1728464985.67', '1728464989.79', '4.119999885559082']","['0.4200000762939453', '1211.019775390625', '0.6700000762939453', '1218.755859375']",,0:00:16,1
1728464986,Hover,"['1728464985.79', '1728464989.1200001', '3.330000162124634']",,Slow_saccade,"['1728464985.67', '1728464989.79', '4.119999885559082']","['0.4200000762939453', '1211.019775390625', '0.6700000762939453', '1218.755859375']",,0:00:16,1
1728464986,Hover,"['1728464985.79', '1728464989.1200001', '3.330000162124634']",,Slow_saccade,"['1728464985.67', '1728464989.79', '4.119999885559082']","['0.4200000762939453', '1211.019775390625', '0.6700000762939453', '1218.755859375']",,0:00:16,1
1728464986,Hover,"['1728464985.79', '1728464989.1200001', '3.330000162124634']",,Slow_saccade,"['1728464985.67', '1728464989.79', '4.119999885559082']","['0.4200000762939453', '1211.019775390625', '0.6700000762939453', '1218.755859375']",,0:00:16,1
1728464987,Hover,"['1728464985.79', '1728464989.1200001', '3.330000162124634']",,Slow_saccade,"['1728464985.67', '1728464989.79', '4.119999885559082']","['0.4200000762939453', '1211.019775390625', '0.6700000762939453', '1218.755859375']",,0:00:16,1
1728464987,Hover,"['1728464985.79', '1728464989.1200001', '3.330000162124634']",,Slow_saccade,"['1728464985.67', '1728464989.79', '4.119999885559082']","['0.4200000762939453', '1211.019775390625', '0.6700000762939453', '1218.755859375']",,0:00:17,1
1728464987,Hover,"['1728464985.79', '1728464989.1200001', '3.330000162124634']",,Slow_saccade,"['1728464985.67', '1728464989.79', '4.119999885559082']","['0.4200000762939453', '1211.019775390625', '0.6700000762939453', '1218.755859375']",,0:00:17,1
1728464987,Hover,"['1728464985.79', '1728464989.1200001', '3.330000162124634']",,Slow_saccade,"['1728464985.67', '1728464989.79', '4.119999885559082']","['0.4200000762939453', '1211.019775390625', '0.6700000762939453', '1218.755859375']",,0:00:17,1
1728464987,Hover,"['1728464985.79', '1728464989.1200001', '3.330000162124634']",,Slow_saccade,"['1728464985.67', '1728464989.79', '4.119999885559082']","['0.4200000762939453', '1211.019775390625', '0.6700000762939453', '1218.755859375']",,0:00:17,1
1728464987,Hover,"['1728464985.79', '1728464989.1200001', '3.330000162124634']",,Slow_saccade,"['1728464985.67', '1728464989.79', '4.119999885559082']","['0.4200000762939453', '1211.019775390625', '0.6700000762939453', '1218.755859375']",,0:00:17,1
1728464987,Hover,"['1728464985.79', '1728464989.1200001', '3.330000162124634']",,Slow_saccade,"['1728464985.67', '1728464989.79', '4.119999885559082']","['0.4200000762939453', '1211.019775390625', '0.6700000762939453', '1218.755859375']",,0:00:17,1
1728464987,Hover,"['1728464985.79', '1728464989.1200001', '3.330000162124634']",,Slow_saccade,"['1728464985.67', '1728464989.79', '4.119999885559082']","['0.4200000762939453', '1211.019775390625', '0.6700000762939453', '1218.755859375']",,0:00:17,1
1728464987,Hover,"['1728464985.79', '1728464989.1200001', '3.330000162124634']",,Slow_saccade,"['1728464985.67', '1728464989.79', '4.119999885559082']","['0.4200000762939453', '1211.019775390625', '0.6700000762939453', '1218.755859375']",,0:00:17,1
