 ±º‰,º¸ Û∂Ø◊˜,º¸ Û≥÷–¯ ±º‰,º¸ Û◊¯±Í,—€∂Ø∂Ø◊˜,—€∂Ø≥÷–¯ ±º‰,—€∂Ø◊¯±Í,◊¥Ã¨, ±º‰≤Ó, operationId,"	page","	module","	widget","	startTimeTick","	duration",
1729563174,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563171.16', '1729563174.1', '2.93999981880188']","['0.8100001811981201', '1239.8126220703125', '1.940000057220459', '1229.359619140625']",”Ã‘•,0:00:11,,,,,,,
1729563174,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563171.16', '1729563174.1', '2.93999981880188']","['0.8100001811981201', '1239.8126220703125', '1.940000057220459', '1229.359619140625']",”Ã‘•,0:00:11,,,,,,,
1729563174,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563171.16', '1729563174.1', '2.93999981880188']","['0.8100001811981201', '1239.8126220703125', '1.940000057220459', '1229.359619140625']",”Ã‘•,0:00:11,,,,,,,
1729563174,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Fast_saccade,"['1729563174.11', '1729563176.05', '1.940000057220459']","['1229.359619140625', '746.8753662109375', '343.0458984375', '321.74481201171875']",≤È’“,0:00:11,,,,,,,
1729563174,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Fast_saccade,"['1729563174.11', '1729563176.05', '1.940000057220459']","['1229.359619140625', '746.8753662109375', '343.0458984375', '321.74481201171875']",≤È’“,0:00:11,,,,,,,
1729563174,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Fast_saccade,"['1729563174.11', '1729563176.05', '1.940000057220459']","['1229.359619140625', '746.8753662109375', '343.0458984375', '321.74481201171875']",≤È’“,0:00:12,,,,,,,
1729563175,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Fast_saccade,"['1729563174.11', '1729563176.05', '1.940000057220459']","['1229.359619140625', '746.8753662109375', '343.0458984375', '321.74481201171875']",≤È’“,0:00:12,,,,,,,
1729563175,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Fast_saccade,"['1729563174.11', '1729563176.05', '1.940000057220459']","['1229.359619140625', '746.8753662109375', '343.0458984375', '321.74481201171875']",≤È’“,0:00:12,,,,,,,
1729563175,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Fast_saccade,"['1729563174.11', '1729563176.05', '1.940000057220459']","['1229.359619140625', '746.8753662109375', '343.0458984375', '321.74481201171875']",≤È’“,0:00:12,,,,,,,
1729563175,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Fast_saccade,"['1729563174.11', '1729563176.05', '1.940000057220459']","['1229.359619140625', '746.8753662109375', '343.0458984375', '321.74481201171875']",≤È’“,0:00:12,,,,,,,
1729563175,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Fast_saccade,"['1729563174.11', '1729563176.05', '1.940000057220459']","['1229.359619140625', '746.8753662109375', '343.0458984375', '321.74481201171875']",≤È’“,0:00:12,,,,,,,
1729563175,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Fast_saccade,"['1729563174.11', '1729563176.05', '1.940000057220459']","['1229.359619140625', '746.8753662109375', '343.0458984375', '321.74481201171875']",≤È’“,0:00:12,,,,,,,
1729563175,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Fast_saccade,"['1729563174.11', '1729563176.05', '1.940000057220459']","['1229.359619140625', '746.8753662109375', '343.0458984375', '321.74481201171875']",≤È’“,0:00:12,,,,,,,
1729563175,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Fast_saccade,"['1729563174.11', '1729563176.05', '1.940000057220459']","['1229.359619140625', '746.8753662109375', '343.0458984375', '321.74481201171875']",≤È’“,0:00:12,,,,,,,
1729563175,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Fast_saccade,"['1729563174.11', '1729563176.05', '1.940000057220459']","['1229.359619140625', '746.8753662109375', '343.0458984375', '321.74481201171875']",≤È’“,0:00:12,,,,,,,
1729563175,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Fast_saccade,"['1729563174.11', '1729563176.05', '1.940000057220459']","['1229.359619140625', '746.8753662109375', '343.0458984375', '321.74481201171875']",≤È’“,0:00:13,,,,,,,
1729563176,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Fast_saccade,"['1729563174.11', '1729563176.05', '1.940000057220459']","['1229.359619140625', '746.8753662109375', '343.0458984375', '321.74481201171875']",≤È’“,0:00:13,,,,,,,
1729563176,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Fast_saccade,"['1729563174.11', '1729563176.05', '1.940000057220459']","['1229.359619140625', '746.8753662109375', '343.0458984375', '321.74481201171875']",≤È’“,0:00:13,,,,,,,
1729563176,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Fast_saccade,"['1729563174.11', '1729563176.05', '1.940000057220459']","['1229.359619140625', '746.8753662109375', '343.0458984375', '321.74481201171875']",≤È’“,0:00:13,,,,,,,
1729563176,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Fast_saccade,"['1729563174.11', '1729563176.05', '1.940000057220459']","['1229.359619140625', '746.8753662109375', '343.0458984375', '321.74481201171875']",≤È’“,0:00:13,,,,,,,
1729563176,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Fast_saccade,"['1729563174.11', '1729563176.05', '1.940000057220459']","['1229.359619140625', '746.8753662109375', '343.0458984375', '321.74481201171875']",≤È’“,0:00:13,,,,,,,
1729563176,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Fast_saccade,"['1729563174.11', '1729563176.05', '1.940000057220459']","['1229.359619140625', '746.8753662109375', '343.0458984375', '321.74481201171875']",≤È’“,0:00:13,,,,,,,
1729563176,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563176.06', '1729563178.03', '1.9700000286102295']","['1.940000057220459', '1229.359619140625', '0.3600001335144043', '1316.498046875']",”Ã‘•,0:00:13,,,,,,,
1729563176,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563176.06', '1729563178.03', '1.9700000286102295']","['1.940000057220459', '1229.359619140625', '0.3600001335144043', '1316.498046875']",”Ã‘•,0:00:13,,,,,,,
1729563176,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563176.06', '1729563178.03', '1.9700000286102295']","['1.940000057220459', '1229.359619140625', '0.3600001335144043', '1316.498046875']",”Ã‘•,0:00:13,,,,,,,
1729563176,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563176.06', '1729563178.03', '1.9700000286102295']","['1.940000057220459', '1229.359619140625', '0.3600001335144043', '1316.498046875']",”Ã‘•,0:00:14,,,,,,,
1729563177,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563176.06', '1729563178.03', '1.9700000286102295']","['1.940000057220459', '1229.359619140625', '0.3600001335144043', '1316.498046875']",”Ã‘•,0:00:14,,,,,,,
1729563177,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563176.06', '1729563178.03', '1.9700000286102295']","['1.940000057220459', '1229.359619140625', '0.3600001335144043', '1316.498046875']",”Ã‘•,0:00:14,,,,,,,
1729563177,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563176.06', '1729563178.03', '1.9700000286102295']","['1.940000057220459', '1229.359619140625', '0.3600001335144043', '1316.498046875']",”Ã‘•,0:00:14,,,,,,,
1729563177,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563176.06', '1729563178.03', '1.9700000286102295']","['1.940000057220459', '1229.359619140625', '0.3600001335144043', '1316.498046875']",”Ã‘•,0:00:14,,,,,,,
1729563177,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563176.06', '1729563178.03', '1.9700000286102295']","['1.940000057220459', '1229.359619140625', '0.3600001335144043', '1316.498046875']",”Ã‘•,0:00:14,,,,,,,
1729563177,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563176.06', '1729563178.03', '1.9700000286102295']","['1.940000057220459', '1229.359619140625', '0.3600001335144043', '1316.498046875']",”Ã‘•,0:00:14,,,,,,,
1729563177,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563176.06', '1729563178.03', '1.9700000286102295']","['1.940000057220459', '1229.359619140625', '0.3600001335144043', '1316.498046875']",”Ã‘•,0:00:14,,,,,,,
1729563177,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563176.06', '1729563178.03', '1.9700000286102295']","['1.940000057220459', '1229.359619140625', '0.3600001335144043', '1316.498046875']",”Ã‘•,0:00:14,,,,,,,
1729563177,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563176.06', '1729563178.03', '1.9700000286102295']","['1.940000057220459', '1229.359619140625', '0.3600001335144043', '1316.498046875']",”Ã‘•,0:00:14,,,,,,,
1729563177,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563176.06', '1729563178.03', '1.9700000286102295']","['1.940000057220459', '1229.359619140625', '0.3600001335144043', '1316.498046875']",”Ã‘•,0:00:15,,,,,,,
1729563178,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563176.06', '1729563178.03', '1.9700000286102295']","['1.940000057220459', '1229.359619140625', '0.3600001335144043', '1316.498046875']",”Ã‘•,0:00:15,,,,,,,
1729563178,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563176.06', '1729563178.03', '1.9700000286102295']","['1.940000057220459', '1229.359619140625', '0.3600001335144043', '1316.498046875']",”Ã‘•,0:00:15,,,,,,,
1729563178,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563176.06', '1729563178.03', '1.9700000286102295']","['1.940000057220459', '1229.359619140625', '0.3600001335144043', '1316.498046875']",”Ã‘•,0:00:15,,,,,,,
1729563178,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563176.06', '1729563178.03', '1.9700000286102295']","['1.940000057220459', '1229.359619140625', '0.3600001335144043', '1316.498046875']",”Ã‘•,0:00:15,,,,,,,
1729563178,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563176.06', '1729563178.03', '1.9700000286102295']","['1.940000057220459', '1229.359619140625', '0.3600001335144043', '1316.498046875']",”Ã‘•,0:00:15,,,,,,,
1729563178,Fast_move,"['1729563173.84', '1729563178.0', '4.1600000858306885']","['-924.0', '713.0', '-944.0', '668.0']",Slow_saccade,"['1729563176.06', '1729563178.03', '1.9700000286102295']","['1.940000057220459', '1229.359619140625', '0.3600001335144043', '1316.498046875']",”Ã‘•,0:00:15,,,,,,,
1729563178,Slow_move,"['1729563178.01', '1729563178.37', '0.3599998950958252']","['-944', '669', '-937', '713']",Fixation,"['1729563178.04', '1729563178.4', '0.3600001335144043']","['1316.498046875', '1055.74072265625']",,0:00:15,,,,,,,
1729563178,Slow_move,"['1729563178.01', '1729563178.37', '0.3599998950958252']","['-944', '669', '-937', '713']",Fixation,"['1729563178.04', '1729563178.4', '0.3600001335144043']","['1316.498046875', '1055.74072265625']",,0:00:15,,,,,,,
1729563178,Slow_move,"['1729563178.01', '1729563178.37', '0.3599998950958252']","['-944', '669', '-937', '713']",Fixation,"['1729563178.04', '1729563178.4', '0.3600001335144043']","['1316.498046875', '1055.74072265625']",,0:00:15,,,,,,,
1729563178,Slow_move,"['1729563178.01', '1729563178.37', '0.3599998950958252']","['-944', '669', '-937', '713']",Fixation,"['1729563178.04', '1729563178.4', '0.3600001335144043']","['1316.498046875', '1055.74072265625']",,0:00:16,,,,,,,
1729563179,Hover,"['1729563178.3799999', '1729563178.91', '0.5300002098083496']",,Slow_saccade,"['1729563178.41', '1729563180.63', '2.2200000286102295']","['0.3600001335144043', '1316.498046875', '1.0499999523162842', '1341.6282958984375']",,0:00:16,,,,,,,
1729563179,Hover,"['1729563178.3799999', '1729563178.91', '0.5300002098083496']",,Slow_saccade,"['1729563178.41', '1729563180.63', '2.2200000286102295']","['0.3600001335144043', '1316.498046875', '1.0499999523162842', '1341.6282958984375']",,0:00:16,,,,,,,
1729563179,Hover,"['1729563178.3799999', '1729563178.91', '0.5300002098083496']",,Slow_saccade,"['1729563178.41', '1729563180.63', '2.2200000286102295']","['0.3600001335144043', '1316.498046875', '1.0499999523162842', '1341.6282958984375']",,0:00:16,,,,,,,
1729563179,Hover,"['1729563178.3799999', '1729563178.91', '0.5300002098083496']",,Slow_saccade,"['1729563178.41', '1729563180.63', '2.2200000286102295']","['0.3600001335144043', '1316.498046875', '1.0499999523162842', '1341.6282958984375']",,0:00:16,,,,,,,
1729563179,Click,1729563179,"['-937', '713', '']",Slow_saccade,"['1729563178.41', '1729563180.63', '2.2200000286102295']","['0.3600001335144043', '1316.498046875', '1.0499999523162842', '1341.6282958984375']",,0:00:16,NotLogin-1729563024486-00000008,Log in,None,pL-Submit,154441,104,
1729563179,Hover,"['1729563178.93', '1729563179.78', '0.8499999046325684']",,Slow_saccade,"['1729563178.41', '1729563180.63', '2.2200000286102295']","['0.3600001335144043', '1316.498046875', '1.0499999523162842', '1341.6282958984375']",,0:00:16,,,,,,,
1729563179,Hover,"['1729563178.93', '1729563179.78', '0.8499999046325684']",,Slow_saccade,"['1729563178.41', '1729563180.63', '2.2200000286102295']","['0.3600001335144043', '1316.498046875', '1.0499999523162842', '1341.6282958984375']",,0:00:16,,,,,,,
1729563179,Hover,"['1729563178.93', '1729563179.78', '0.8499999046325684']",,Slow_saccade,"['1729563178.41', '1729563180.63', '2.2200000286102295']","['0.3600001335144043', '1316.498046875', '1.0499999523162842', '1341.6282958984375']",,0:00:16,,,,,,,
1729563179,Hover,"['1729563178.93', '1729563179.78', '0.8499999046325684']",,Slow_saccade,"['1729563178.41', '1729563180.63', '2.2200000286102295']","['0.3600001335144043', '1316.498046875', '1.0499999523162842', '1341.6282958984375']",,0:00:16,,,,,,,
1729563179,Hover,"['1729563178.93', '1729563179.78', '0.8499999046325684']",,Slow_saccade,"['1729563178.41', '1729563180.63', '2.2200000286102295']","['0.3600001335144043', '1316.498046875', '1.0499999523162842', '1341.6282958984375']",,0:00:17,,,,,,,
1729563180,Hover,"['1729563178.93', '1729563179.78', '0.8499999046325684']",,Slow_saccade,"['1729563178.41', '1729563180.63', '2.2200000286102295']","['0.3600001335144043', '1316.498046875', '1.0499999523162842', '1341.6282958984375']",,0:00:17,,,,,,,
1729563180,Hover,"['1729563178.93', '1729563179.78', '0.8499999046325684']",,Slow_saccade,"['1729563178.41', '1729563180.63', '2.2200000286102295']","['0.3600001335144043', '1316.498046875', '1.0499999523162842', '1341.6282958984375']",,0:00:17,,,,,,,
1729563180,Hover,"['1729563178.93', '1729563179.78', '0.8499999046325684']",,Slow_saccade,"['1729563178.41', '1729563180.63', '2.2200000286102295']","['0.3600001335144043', '1316.498046875', '1.0499999523162842', '1341.6282958984375']",,0:00:17,,,,,,,
1729563180,Hover,"['1729563178.93', '1729563179.78', '0.8499999046325684']",,Slow_saccade,"['1729563178.41', '1729563180.63', '2.2200000286102295']","['0.3600001335144043', '1316.498046875', '1.0499999523162842', '1341.6282958984375']",,0:00:17,,,,,,,
1729563180,Slow_move,"['1729563179.79', '1729563179.93', '0.1400001049041748']","['-937', '714', '-934', '721']",Slow_saccade,"['1729563178.41', '1729563180.63', '2.2200000286102295']","['0.3600001335144043', '1316.498046875', '1.0499999523162842', '1341.6282958984375']",,0:00:17,,,,,,,
